Id,groupId,matchId,assists,boosts,damageDealt,DBNOs,headshotKills,heals,killPlace,killPoints,kills,killStreaks,longestKill,matchDuration,matchType,maxPlace,numGroups,rankPoints,revives,rideDistance,roadKills,swimDistance,teamKills,vehicleDestroys,walkDistance,weaponsAcquired,winPoints,winPlacePerc
54578ff1310c51,d220c5b54cd46d,c642ae2662a2de,0,3,300,3,0,3,57,1172,0,0,0,1966,squad-fpp,28,28,-1,1,0,0,0,0,0,841.4,6,1467,0.5185
eeb6ac8a63c1c5,df040a81fa310e,c8048136173d9b,0,1,26.4,0,0,1,58,0,0,0,0,1894,squad-fpp,28,28,1461,1,0,0,0,0,0,822.5,4,0,0.5185
5936766dfafb1f,a55e31d62fa48a,e0e58fb991a405,0,0,0,0,0,0,55,0,0,0,0,1909,squad-fpp,28,27,1512,0,1914,0,0,0,0,2456,8,0,0.6667
c47bfb3024e61b,1f31afa54485dd,2853f9319f2945,0,1,170.8,0,0,0,37,0,1,1,7.211,1440,solo,96,93,1496,0,0,0,0,0,0,143.5,3,0,0.2947
66b7835cbd3c7e,8d3299945caf7a,97e639ca02065f,0,0,0,0,0,0,87,0,0,0,0,1361,squad-fpp,29,29,1582,0,0,0,0,0,0,107.8,1,0,0.0357
8e8f065678dea5,dd10a082be321f,d6e6be3e7e2654,0,3,244.3,0,1,3,26,0,1,1,58.42,1404,solo-fpp,94,92,1651,0,0,0,0,0,0,2231,6,0,0.828
05f71ca6bf65ad,1245ce2ccd44fc,07bd0aee4a59d1,0,2,0,0,0,0,60,0,0,0,0,1847,duo,49,47,1510,0,2439,0,0,0,0,1292,4,0,0.4375
f7e4684e57ba71,229fe7cd9064f8,2e5225c44f80ce,0,0,191.6,2,1,0,20,0,2,1,11.41,1382,squad-fpp,28,28,1484,0,0,0,0,0,0,1760,5,0,0.4815
622c57f7996be9,c25a202bd3f9f0,8f887a2729ebeb,0,1,105.4,1,0,0,74,1437,0,0,0,1979,squad-fpp,29,29,-1,0,1404,0,0,0,0,745.2,5,1515,0.3214
737565ec465148,46d4dee2fee05a,b274b30d2a6429,0,1,242,1,2,1,17,0,2,2,98.17,1753,squad-fpp,28,26,1491,0,4123,0,0,0,0,1212,6,0,0.6296
ce5a43a8cb0625,b40d0390f0ad34,2200e3089e75d8,0,0,242.5,3,0,0,65,1139,0,0,0,1354,squad-fpp,27,27,-1,0,0,0,0,0,0,277.1,3,1422,0.2692
1a76327aa863d2,7c1a3994bc0e80,b8102c2a7d3153,0,1,36.77,0,0,0,47,0,0,0,0,1484,duo-fpp,49,47,1563,0,0,0,0,0,0,2394,3,0,0.8333
a60ad3902c6e1d,7a3f7c150a2233,2e4e34cff7bae9,0,0,494.3,2,2,0,11,0,3,1,37.35,1818,duo-fpp,47,46,1442,0,6931,0,0,0,0,2048,6,0,0.6304
a561baa91e364c,01565c2e009d54,19c8a10cbf34d2,0,1,182.8,2,1,2,25,1261,2,1,21.31,1287,squad-fpp,28,26,-1,1,0,0,0,0,0,560.5,3,1503,0.3704
c23bf55208cb91,3c48330c02a518,61c967b81be731,0,0,0,0,0,0,58,0,0,0,0,1764,squad-fpp,28,27,1499,0,3723,0,0,0,0,750.7,6,0,0.4074
972cc92606779e,303807cf033eee,3297e034674199,0,0,0,0,0,0,80,993,0,0,0,1332,squad-fpp,29,28,-1,0,0,0,0,0,0,56.3,2,1479,0.1429
29ddd80c124fa0,f2b960deb7bbe8,f7318414d63a90,0,2,234.2,2,1,3,16,0,2,1,9.774,1459,squad-fpp,28,25,1518,0,0,0,0,0,0,1322,5,0,0.5926
978588fa79bd7d,edfa3bde42e13a,637f6c767ebdcd,0,0,128.7,0,1,0,20,0,2,1,7.883,1464,solo-fpp,93,91,1468,0,0,0,0,0,0,123.2,2,0,0.3043
00ea277c230ef9,02da990629c1bd,e86808f6b34d05,0,0,0,0,0,0,85,1210,0,0,0,1467,squad,31,31,-1,0,0,0,0,0,0,61.5,2,1467,0.0333
4c07cd52074794,a5c3b5484e9388,a2d920084a35e0,0,0,0,0,0,0,58,1122,0,0,0,1808,duo,37,34,-1,0,0,0,0,0,0,0,0,1490,0.1389
89d9cc5421936a,2a527d2eea4489,245af093551308,1,4,141.2,1,1,18,24,0,1,1,10.44,1367,duo,50,48,1509,0,0,0,0,0,0,2029,4,0,0.7755
e2f39ab9a61ae0,e57ab6ece6fe66,233591ff6c4262,0,0,0,0,0,0,77,0,0,0,0,1761,duo-fpp,47,45,1470,0,0,0,0,0,0,79.45,4,0,0.1957
a7c01d925dded4,143eebc5bb5298,7f92b80e62bd0e,0,0,0,0,0,0,91,1378,0,0,0,1392,squad-fpp,28,25,-1,0,0,0,0,0,0,12.69,0,1511,0
d865ed8280d2d5,f1205d0ee64c48,7393673d64305e,0,0,0,1,0,0,59,0,0,0,0,1289,squad-fpp,26,25,1444,0,0,0,0,1,0,1351,5,0,0.48
23975ca7c9b793,94c07fe1453020,ec7dcf768c45a0,0,1,0,0,0,1,60,0,0,0,0,1756,squad,28,28,1500,0,5270,0,0,0,0,897.1,3,0,0.4074
1d3962d059c29c,7461267465054e,826780dd058792,0,0,0,0,0,2,55,1160,0,0,0,1113,squad-fpp,31,31,-1,0,358.5,0,0,0,0,1163,6,1461,0.5333
51a6d67c4da0d1,1da8edc68805f3,d5554c7fca2734,0,0,0,0,0,0,51,0,0,0,0,1470,squad-fpp,28,26,1494,0,0,0,0,0,0,1307,7,0,0.5926
ef863a252c713f,b81d0fca4f7fdf,b8e1d18f1bd9c5,0,0,161.8,0,0,0,25,0,1,1,28.11,1789,solo-fpp,94,92,1581,0,1422,0,239.3,0,0,1533,11,0,0.8387
0496617888ac0e,815c1adef77f4b,13542fbc6028da,1,4,604.3,4,1,8,5,0,4,1,43.42,1858,squad-fpp,31,30,1496,1,4283,0,0,0,0,1537,3,0,0.7667
2cf4daef56cbda,dca1fa3ce4e488,2510930a264b9b,0,0,77.4,0,0,0,63,1316,0,0,0,1795,duo-fpp,48,47,-1,0,856,0,0,0,0,973.9,6,1578,0.4681
9c462c2feb67cb,8181406b428166,05b4e72c3b908c,0,0,0,0,0,0,61,0,0,0,0,1394,squad,29,29,1469,0,0,0,0,0,0,818.2,3,0,0.6071
a5227847503421,c9828f2d4f812b,17345bca2b4dde,0,0,239,0,0,0,43,0,0,0,0,1854,duo-fpp,48,45,1761,0,2398,0,6.525,0,0,3836,4,0,0.8085
29550961ce26c6,775a1b25509072,b50159ba1326a5,0,5,547,0,1,2,1,0,6,2,85.36,1447,solo-fpp,96,95,1753,0,0,0,0,0,0,2405,3,0,0.9579
0b68dedb85e985,eb331dd9bf9cb1,43d4cd973b130a,1,0,0,0,0,0,78,1251,0,0,0,1988,duo-fpp,49,45,-1,0,0,0,0,0,0,268,1,1514,0.1875
712565e0040dea,2981753ce8cffd,4d0c115b9140ac,0,5,282.3,1,0,3,24,1188,1,1,175.3,1761,squad-fpp,26,23,-1,3,0,0,0,0,0,4577,4,1516,0.96
facd1c424d0954,e42c74de198f1b,067facc91302de,0,0,34.3,0,0,0,64,0,0,0,0,1790,squad-fpp,27,27,1432,0,0,0,0,0,0,939.5,3,0,0.4615
0a0821c9e11d47,1ebe8185094a13,a42c64999838d7,0,1,184.4,0,1,1,34,0,1,1,3.113,1389,solo-fpp,98,96,1500,0,464.6,0,0,0,0,444.5,8,0,0.5876
ce4812f2f1be4a,5683fd7e06f9a7,54bb16fe903b14,0,1,125.3,0,0,1,28,0,1,1,50,1387,duo-fpp,47,46,1459,0,0,0,0,0,0,375,3,0,0.4348
6608d6210ca8e7,e7eb5710828265,c283d566149dda,0,8,447.9,2,0,7,6,1252,3,1,33.71,1283,squad-fpp,30,28,-1,0,0,0,0,0,0,2822,10,1466,0.931
28fc3c27a9ea84,811d7a0ee97d5e,fc7d3e6872cc1e,1,0,4.8,1,0,0,35,1169,1,1,12.72,1451,squad,28,28,-1,1,0,0,0,0,0,531.7,3,1543,0.3333
ada8067b2f49e7,8438a512878072,ca71d0dbe65f62,0,0,76.11,0,0,0,48,0,0,0,0,1768,squad-fpp,29,27,1396,0,0,0,0,0,0,3396,4,0,0.75
a90a0bc4c2ef28,ee55b6817319a8,db31b86448fe0c,0,0,0,0,0,0,79,0,0,0,0,1420,squad-fpp,29,28,1598,0,0,0,0,0,0,138.7,1,0,0.25
62542d200d4c55,d151aa0a30e10a,71a6c94c9c1afc,0,0,100,1,0,0,35,0,1,1,18.16,1333,duo-fpp,45,43,1512,0,0,0,0,0,0,189.6,5,0,0.25
073d9ae870e997,c86a07bca6f053,d9be4a97c89876,0,0,0,0,0,0,68,0,0,0,0,1457,duo-fpp,48,46,1502,0,0,0,0,0,0,193.9,4,0,0.3617
7b1e91a796eb97,a25f18356e4bc9,85ccdcb91b7b6a,0,0,0,0,0,0,70,1132,0,0,0,1894,squad-fpp,26,23,-1,0,0,0,0,0,0,332.8,2,1494,0.16
b99ffec68124ca,4766f01288a8af,af210f477ae70b,0,3,477.7,0,1,0,4,0,4,1,211.3,1425,duo-fpp,49,49,1508,0,0,0,0,0,0,3831,3,0,1
69e3a9ef552f3f,525778bb4d53ab,24955ef9710ec7,0,2,269.2,0,0,1,47,0,0,0,0,1932,duo-fpp,48,45,1476,0,3665,0,0,0,0,3235,5,0,0.9574
0200260cc46805,09d08982a7806e,785caf19009a2f,0,0,0,0,0,0,76,0,0,0,0,2001,solo,92,86,1508,0,138.5,0,0,0,0,129.4,1,0,0.1648
de0ca41578dd27,d24585c54be786,2456e18692cda8,0,0,0,0,0,0,77,0,0,0,0,1473,duo,50,50,1527,0,0,0,0,0,0,54.16,2,0,0.2653
3a9b98514e2475,1444442883da0c,d5aa4550fdecec,0,4,507.2,3,0,1,3,0,5,2,83.22,1862,duo,47,47,1675,1,0,0,0,0,0,2931,8,0,0.9783
6acb54661723e3,7e17606945976a,18d34e5142839f,0,1,368.6,3,1,0,4,0,4,2,174.5,1306,squad,26,25,1506,0,0,0,21.42,0,0,3268,6,0,1
23e8431aa9cba8,5f40c2e5ea0d67,fbb002d125b8a7,0,0,67.17,0,0,0,77,0,0,0,0,1980,squad-fpp,30,29,1467,0,0,0,0,0,0,398.1,3,0,0.2414
b5ec1982ea2723,8bde21122472d8,e94cb97bb8e5fa,0,0,169.2,1,2,0,22,1301,2,1,13.79,1379,duo,49,48,-1,0,0,0,0,0,0,130,2,1454,0.1042
acff7c229a6139,d3a149792d493e,069e3c9d6bf2fa,0,0,0,0,0,0,50,1361,0,0,0,1165,squad-fpp,28,27,-1,0,0,0,0,0,0,1754,2,1533,0.5556
107efef81f2826,f1cab5b1d6b4e3,0c70c2be6426f5,0,3,456,5,2,3,2,0,6,2,28.65,1371,squad,25,24,1649,0,0,0,0,0,0,3167,5,0,0.7083
ac8e90571352b4,51f6d773f2dd6c,903195153bf02b,1,0,111.4,0,0,0,88,1066,0,0,0,1923,solo-fpp,97,95,-1,0,0,0,0,0,0,89.6,1,1496,0.0833
4cb1e282851f4c,f14045cc69caa2,dc24121b9bf394,1,1,99.61,0,0,6,14,0,3,2,47.02,1885,duo-fpp,49,49,1599,0,3937,0,0,0,0,2028,3,0,0.6667
55ae0cdd572e13,ea7fbfda5a3476,8c567861f08c2e,0,0,32.34,0,0,0,76,0,0,0,0,1446,duo-fpp,49,47,1471,0,0,0,0,0,0,189.7,2,0,0.2292
43ef432f629060,1bea3003003ce1,75b720f900e841,0,0,132.7,0,0,0,32,0,1,1,63.73,1861,solo,94,91,1815,0,0,0,0,0,0,311.9,5,0,0.3871
64cc76fca64bda,e4ed7147379a4e,1aeb38be6f4a91,0,0,0,0,0,0,70,0,0,0,0,1362,duo-fpp,48,46,1490,0,0,0,0,0,0,384.7,2,0,0.3191
924ad4eea5b1f7,0e9a1526c5df1e,479306af19734c,1,1,300,2,0,1,33,0,1,1,15.72,1351,squad-fpp,28,28,1337,0,0,0,0,0,0,3062,4,0,0.7778
5e5fa2982fa0b1,bbf30f83882380,56c2131eae7221,0,0,73.53,0,0,0,74,0,0,0,0,1384,squad-fpp,28,26,1432,0,0,0,0,0,0,340.2,6,0,0.2222
ed90f263eed854,d4fde1e815ea92,27883d77911d60,0,0,0,0,0,2,55,1141,0,0,0,1364,squad-fpp,27,25,-1,0,669.1,0,0,0,0,1780,5,1539,0.6538
fb56164931f937,44378acbe6e7f5,6404461cf8fca4,0,0,0,0,0,1,63,0,0,0,0,1329,solo-fpp,95,93,1500,0,0,0,0,0,0,179.8,3,0,0.5213
96b77ec0552387,d6b154aafcef5e,7b5c826ff4e44b,0,1,108.4,1,0,4,12,0,2,2,3.876,1890,squad-fpp,28,25,1420,0,5315,0,0,0,0,2781,9,0,0.7778
e55a28007699ea,69378b9955f629,06131984f437ee,0,0,0,0,0,0,70,1238,0,0,0,1382,squad-fpp,29,29,-1,0,0,0,0,0,0,3.405,0,1477,0.3929
12b7d76587ce37,30981199402a18,c2212a5338abb4,0,0,241.1,1,3,1,9,0,3,1,143.1,1967,duo-fpp,48,43,1467,1,0,0,0,0,0,2702,6,0,0.8085
1e3f0ac46ab0b5,de246f00a8f277,fb8c76925b324e,0,4,92.38,0,0,3,24,1387,1,1,151.5,1938,solo-fpp,91,89,-1,0,0,0,0,0,0,4152,9,1542,0.9111
6d3099eda46296,5134baff6685f6,c14164f8cdd23a,2,1,55.66,0,0,5,44,1147,0,0,0,1849,duo-fpp,44,43,-1,0,0,0,0,0,0,1602,4,1534,0.7674
446c57c517e7fa,15a05090fedc5f,844467a307840a,0,3,287.4,0,1,0,8,0,3,1,179.6,1390,solo,93,90,1558,0,1166,0,0,0,0,2396,3,0,0.913
d38f4ad7a8f898,212d7f2333ecb1,2f548d6f05723a,0,3,36.54,0,0,0,50,1061,0,0,0,1687,duo-fpp,48,48,-1,0,1837,0,0,0,0,3339,5,1440,0.7021
92847f176f0acb,f94d55c01d0464,43f858cfd0fc2e,0,1,68.2,0,0,0,44,0,0,0,0,1360,duo-fpp,49,45,1455,0,0,0,0,0,0,2171,3,0,0.8125
7415a4e5484307,6f442f0e03e148,a3a622bde8ecde,2,4,367.2,2,1,6,5,0,3,1,81.89,1356,squad-fpp,26,23,1399,0,0,0,0,0,0,3366,6,0,0.84
bf0ebc35a818f1,a35e35e67bffde,ee31a42ef68833,0,0,44.49,0,0,0,87,0,0,0,0,1795,duo-fpp,48,44,1469,0,0,0,0,0,0,51.87,1,0,0.0851
fbf0900626e886,a4e1a46502e309,c8baa60e741c7f,0,2,45.15,0,0,1,79,0,0,0,0,1909,squad-fpp,28,27,1482,2,0,0,0,0,0,349,2,0,0.2222
b256aba7ad5a41,10a7896c690ae1,e976321340304e,0,0,195.6,2,0,0,22,1124,2,2,36.24,1867,squad-fpp,28,28,-1,0,0,0,0,0,0,299.8,4,1521,0.1481
0866bb295ef667,b8d74c95603105,1a583804402154,0,11,599.7,3,1,11,1,1503,5,1,48.82,1822,duo,45,43,-1,0,3442,0,0,0,1,3257,9,1469,0.9318
01c5d7dc57b484,6809b1c1650ffb,b01926701efd99,0,0,30.1,0,0,0,68,1114,0,0,0,1478,duo-fpp,49,45,-1,0,0,0,0,0,0,121.6,2,1478,0.2917
e4ad39ad6a019e,9af0b210dfa6aa,7ccae993a005c7,0,1,0,0,0,0,78,0,0,0,0,1988,squad,30,29,1442,0,0,0,0,0,0,300,2,0,0.2069
140f52869d171b,fe61792647a6d6,50c0f73dfc658d,1,6,147.9,2,0,1,12,1489,2,1,23.31,1358,squad,28,27,-1,0,0,0,0,0,0,3239,6,1477,0.963
cfade54f16e9aa,bbdddc039787fb,2a4c6e6b56e6da,0,6,1010,7,1,11,2,1571,6,3,316.7,1765,squad-fpp,28,28,-1,1,3261,0,0,0,0,1852,5,1565,0.9259
4a484f09a7484e,857deb8aec4277,691b0120e0062a,0,0,0,0,0,0,95,0,0,0,0,1442,solo-fpp,95,93,1541,0,0,0,0,0,0,40.44,1,0,0
c039478cfc7bc3,24b5cae7efff60,3c4305af142155,0,1,121.1,0,0,5,27,1136,1,1,5.875,1350,solo-fpp,97,94,-1,0,0,0,65.49,0,0,915.4,3,1500,0.7396
7e9701c4fb3ef9,ee8435109d3239,f897496c9546c7,0,0,0,0,0,0,87,0,0,0,0,1459,solo-fpp,97,94,1518,0,0,0,0,0,0,29.26,1,0,0.1146
595e566f26691b,11c780844e7437,4895354d377add,1,2,152.3,1,0,0,14,0,2,2,89.66,1393,squad-fpp,27,25,1672,0,358.1,0,0,0,0,3346,6,0,0.8846
ed4b404de436ab,45cbdd736f7d8c,225c36f50240c7,0,2,263.8,1,2,7,17,0,2,2,68.98,1769,duo-fpp,49,47,1468,0,8555,0,0,0,0,2013,5,0,0.7917
e9b09826a7f54f,6c056bdbb451aa,99ac5ae9681277,0,0,0,0,0,0,80,1167,0,0,0,1401,squad,28,28,-1,0,0,0,0,0,0,594.2,3,1514,0.1852
0fb5b2221236ad,de099e433c39f2,43ad381150c8f0,1,0,247.3,2,0,1,17,1301,2,2,14.97,1307,squad-fpp,28,25,-1,0,0.0654,0,0,0,0,431.9,4,1532,0.2963
fd6a839bea23e0,1ce685f1d4fe2f,09d5e7dac48192,0,0,100,1,0,1,62,1345,0,0,0,1380,squad-fpp,26,25,-1,0,0,0,0,0,0,509.6,3,1532,0.4
b55ad5bf5ce89d,6fcf43af6097e1,47892eca35c2e2,0,0,0,0,0,0,71,1144,0,0,0,1713,squad-fpp,29,29,-1,0,0,0,0,0,0,192.1,1,1512,0.4643
99e8110f57165e,892c7a5f19271e,8976e500aa043d,0,2,325.9,2,0,2,9,0,3,1,50.55,1378,duo-fpp,46,46,1496,0,861.4,0,0,0,0,2530,4,0,0.8889
ca35d7bb62a171,af265a8151453d,41fb1930f3c520,0,0,191.8,1,0,0,10,0,3,2,36.57,1389,duo-fpp,48,47,1490,0,0,0,0,0,1,2780,6,0,0.7872
23eccfa12c92ce,60a6a0041278da,438f1f42e90656,0,5,445.8,2,1,3,3,0,4,2,129.3,1349,duo-fpp,49,48,1494,1,0,0,0,0,0,1492,4,0,0.9792
c6a4de7c485cc1,e864d2a67175d3,f4df7cc6a61e31,1,1,394.4,1,1,2,1,1473,4,1,29.76,1396,squad-fpp,29,28,-1,0,0,0,0,0,0,3454,4,1434,0.9643
337a3d0839b7b9,b2f2023832eaee,f3cb0199a078fb,0,0,0,0,0,0,74,0,0,0,0,1791,squad,28,27,1477,0,0,0,0,0,0,48.86,1,0,0.1481
400dd7b5a210b2,1becb79ccad5c1,81d2b3eefbdddf,1,3,0,0,0,3,48,1440,0,0,0,1309,duo-fpp,49,48,-1,0,0,0,0,0,0,2601,4,1538,0.7292
26029b69ba02a1,55a68ed5b1c96c,a1e2a025ce56d3,0,0,0,0,0,0,83,0,0,0,0,1327,squad-fpp,28,28,1566,0,0,0,0,0,0,28.76,1,0,0.2222
d5261cffaf2314,4e81f5fc230696,7e48ef236c9b4f,0,0,170.4,2,1,0,22,1042,2,1,14.41,1903,squad,29,27,-1,0,0,0,0,0,0,79.47,6,1481,0.0714
deaaf9ae89202f,a4273a429bb8d7,4383b5caf1fd35,1,0,62.52,0,0,0,15,0,2,1,51.9,1355,squad-fpp,26,24,1409,0,0,0,0,0,0,694.1,5,0,0.48
b29db56eb1bca3,c9c30475244370,ce5d1415fd5c84,0,0,17.3,0,0,0,69,0,0,0,0,1408,squad,28,28,1414,0,0,0,0,0,0,754.7,1,0,0.3333
614ad3070c9451,84beaf26f1b47a,eca2203157d445,2,1,292.9,1,1,0,18,1237,2,1,39.14,1343,squad-fpp,30,29,-1,0,0,0,0,0,0,1566,8,1529,0.6897
c32b6cb6b0c64d,a28f4c690aa194,38f73d69c4e41d,0,1,126.6,2,0,0,29,0,1,1,7.705,1351,squad,28,26,1518,0,0,0,0,0,0,185.8,3,0,0.3704
435fcc3f33922a,589a65f98f336e,56d042690e1bc7,0,0,66.91,1,0,1,35,1469,1,1,17.66,1351,squad-fpp,27,26,-1,0,0,0,0,0,0,957.8,6,1506,0.4615
7a308da0fe4166,79e98ed1e2893c,21016471366ba5,0,0,0,0,0,0,90,1028,0,0,0,1318,squad,29,27,-1,0,0,0,0,0,0,0,0,1507,0
98572a4309ec3d,1e1d39679ae1b7,3954130f113995,1,1,125.7,1,0,0,36,1217,1,1,2.048,1406,duo-fpp,48,48,-1,1,0,0,0,0,0,121,4,1504,0.3617
ba8339b624485e,fbbd1b1c18de01,9bc88ae66d6f63,0,0,1.361,0,0,3,41,1006,0,0,0,1853,squad,27,26,-1,1,3254,0,0,0,0,2390,4,1484,0.7692
7ffd999bf5bff5,13f530a2b65dfa,c5a20470aacad3,0,0,70.73,0,0,0,74,0,0,0,0,1439,duo-fpp,47,47,1529,0,0,0,0,0,0,252.1,2,0,0.2174
533b55a19f6f71,7ef977cea37029,c58d7b8a6c03e6,0,1,129.6,1,0,0,14,0,2,2,33.51,1898,squad,28,26,1393,0,2638,0,0,0,0,1799,12,0,0.6296
4b26acbd77983c,30814ccbd674f4,a20ce71ead3500,0,1,200,2,0,1,23,0,2,1,11.84,1365,squad-fpp,30,29,1500,0,0,0,0,0,0,97.32,2,0,0.1034
20e7f93ad5b4cc,1e182a09bf238f,a89c364871bdfd,0,0,100,1,0,0,70,1089,0,0,0,1291,duo-fpp,49,47,-1,0,0,0,0,0,0,238.8,3,1499,0.375
6e4b7b28212f65,22be1a027df8cc,92bad238ad42f1,1,3,113.1,0,0,9,41,0,0,0,0,1775,squad-fpp,28,27,1496,0,3212,0,0,0,0,3341,6,0,0.8519
d233660c272854,3ccbe6bd2858e1,3b1620d0591cbf,2,1,151.6,0,0,2,24,1419,1,1,14.48,1212,squad-fpp,28,27,-1,0,0,0,0,0,0,3258,5,1504,0.963
eede849703b7ff,79bc8fd659cc81,a916ea6b6023b9,0,0,0,0,0,0,95,0,0,0,0,1494,squad-fpp,30,29,1455,0,0,0,0,0,0,26.6,1,0,0.0345
4e0029eb62b44b,6d73cde2e86b7d,5235fa99b6ceca,0,0,100,1,1,0,28,0,1,1,9.591,1306,squad,25,25,1500,0,0,0,0,0,0,28.46,1,0,0.4583
5a77bc901a816d,df9ef2adefc3b2,a6ccf1988fe064,0,3,166.4,1,0,3,23,0,1,1,161,1922,squad-fpp,30,30,1432,0,1124,0,0,0,0,4593,5,0,0.8621
4694fb3962e20b,b4f99680eed290,cee6459c22468b,0,0,100,0,1,3,40,1369,1,1,15.97,2185,solo-fpp,98,95,-1,0,0,0,0,0,0,80.39,1,1520,0.2887
bc92106d7ef5d8,acf30c2dff5cc9,16ce5dfad616c6,0,1,0,0,0,3,58,0,0,0,0,1295,squad-fpp,28,28,1579,0,1840,0,0,0,0,856,5,0,0.4815
298a7ea7075e2a,f4c5d350cff5a7,7a2b0309753543,0,0,0,0,0,0,85,1079,0,0,0,1400,duo-fpp,48,47,-1,0,0,0,0,0,0,80.96,2,1513,0.0851
87f93cd1b9afe0,445689f302a62c,d222f4fe5cfaf2,1,0,0,0,0,0,73,1648,0,0,0,1256,squad-fpp,28,27,-1,0,0,0,0,0,0,156.4,3,1527,0.4444
ea168be70edfa0,639bf1ceebdadc,29fcd0af408dde,0,0,0,0,0,2,54,1125,0,0,0,1407,squad-fpp,27,27,-1,0,0,0,0,0,0,1375,3,1453,0.6154
871a7cf56b5e1a,744c69678bd2ba,2e3b45023dcb07,0,4,0,0,0,5,40,0,0,0,0,1988,squad-fpp,29,28,1522,0,5631,0,0,0,1,2440,5,0,1
e7232a6ad4edc9,6765e4b6282a0a,1e29f1407b0c3e,0,3,101.2,1,0,3,56,0,0,0,0,1313,squad-fpp,28,26,1444,0,303.2,0,0,0,0,2674,4,0,0.7037
8dc82dc50b1a2e,011cb7e6b6938a,92235bd9da8b4a,0,0,85.8,0,0,0,93,0,0,0,0,1301,squad-fpp,27,27,1455,0,0,0,0,0,0,52.09,1,0,0
c41a1aa547a1f9,4792c6a88a119c,e021398561f497,0,0,0,0,0,0,95,1000,0,0,0,1380,squad-fpp,28,27,-1,0,0,0,0,0,0,3.876,0,1500,0.037
58573c584b5309,e6d4689927fc4c,d5e1e2be332b33,0,0,90.04,0,0,1,59,0,0,0,0,1881,squad-fpp,26,25,1500,0,3690,0,0,0,0,842.2,6,0,0.4
8ce33d949f8096,a17943dfa3e397,366ea23813d386,0,1,0,0,0,1,61,1025,0,0,0,1318,squad-fpp,30,30,-1,0,0,0,0,0,0,2132,9,1510,0.7241
f240e2381353e7,2eca2d800e65d6,499aa59d7d3c26,0,0,0,0,0,0,65,0,0,0,0,1400,squad-fpp,30,28,1483,0,0,0,0,0,0,339,4,0,0.4138
48567c42e14640,5b979f37cf1f74,fbf9af4b0fac50,0,0,91.58,0,0,0,49,0,0,0,0,1365,squad-fpp,27,26,1541,0,0,0,0,0,0,2475,4,0,0.7308
5131462f8eb74c,8c0bb8a8250325,e099a8951a6320,0,3,757.8,6,1,2,3,0,7,3,53.76,1260,squad,29,28,1517,0,0,0,0,0,0,1454,7,0,0.6429
f8a8d6976eea1b,3cfaa1ac69b2b1,d211d92ade9bc0,0,5,1357,8,4,2,1,1752,13,2,372.3,1901,duo,47,45,-1,0,1947,0,0,0,0,3421,6,1630,1
f1981bc070c4db,a04eb2bbb6789e,e1d21c8578d7be,2,4,435.8,2,2,5,4,0,5,2,85.86,1415,duo,46,45,1707,0,0,0,0,0,0,2790,5,0,0.9778
5dbfa9387ecb1f,bc12405bfd38b1,ce23b28e4449eb,0,3,0,0,0,0,49,0,0,0,0,1871,solo-fpp,94,88,1505,0,0,0,0,0,0,1647,4,0,0.6774
767a581b0a98ff,2fd59e3fdfe238,dc1d121ba58454,0,0,0,0,0,0,74,0,0,0,0,1247,squad,27,26,1500,0,0,0,0,0,0,344.2,3,0,0.2308
84e4fc174a183f,7a7a3d10e61c83,c7530d1d8b1de5,0,0,300,3,2,0,10,1042,3,3,131.3,1829,squad,30,30,-1,0,3598,0,0,0,0,1016,8,1507,0.5517
0244df69cc7b7b,8bddfdd1ba5ac4,9a31da77e98abd,0,0,28.08,0,0,0,48,0,0,0,0,1366,duo-fpp,47,44,1813,0,0,0,0,0,0,1683,3,0,0.6739
dfb885287a804e,a550eb02dadfae,502a9cb644f064,0,0,215.2,1,1,0,17,1370,2,2,13.15,1763,duo-fpp,47,45,-1,0,0,0,0,0,0,24.45,1,1462,0.2174
5942f1492f7fa9,2aabfe6f907cbc,3faec845b62b83,0,0,0,0,0,0,78,0,0,0,0,1360,squad-fpp,28,28,1400,0,0,0,0,0,0,106.2,3,0,0.1111
0205ca3cc0e1d7,356ce70637a49f,077bbe377d7741,1,0,165.5,1,0,1,36,1465,1,1,6.53,1999,squad-fpp,27,25,-1,0,0,0,0,0,0,108.9,3,1506,0.0769
01c51b011f7bf5,a6a5f26f0158d2,27350a4f93412c,0,1,86.9,0,0,2,71,1236,0,0,0,1411,duo-fpp,50,49,-1,0,0,0,0,0,0,202.5,3,1501,0.4082
00b2375ee6f30f,f9601b78ed4828,e21333eb99b011,0,3,397,0,0,2,6,0,4,1,48.14,1388,solo-fpp,97,96,1678,0,0,0,0,0,0,1203,4,0,0.7292
46ec60aeca3802,14e7b355721427,0237f2eb2a15ce,1,1,260.3,1,0,2,15,0,2,2,43.61,1386,duo-fpp,48,48,1507,0,0,0,0,0,0,1493,4,0,0.6809
41dfa8f228563e,34b2a35a308599,73da0a57444c23,0,9,166.4,1,0,4,13,1591,2,2,76.85,1286,squad-fpp,33,33,-1,1,0,0,0,0,0,3450,5,1420,0.9062
ef30a4a6a43a8b,8f4d94cbe3fa8e,396fa630ecbd4a,0,0,58.95,0,1,0,40,0,1,1,4.838,1442,duo,48,46,1478,0,0,0,0,0,0,799.6,6,0,0.5319
